lat,lon,sst
38.79,-76.21,27.93
38.79,-76.19,28.16
38.79,-75.15,25.5
38.79,-75.13,25.53
38.79,-75.11,25.3
38.79,-75.07,24.73
38.79,-75.05,25.09
38.79,-75.03,25.13
38.79,-75.01,24.35
38.79,-74.99,24.39
38.79,-74.97,24.72
38.79,-74.95,24.85
38.79,-74.93,24.99
38.79,-74.91,25.11
38.79,-74.89,25.28
38.79,-74.87,25.28
38.79,-72.71,25.56
38.79,-72.69,25.95
38.79,-72.67,26.08
38.79,-72.65,26.15
38.79,-72.63,26.16
38.79,-72.61,26.19
38.77,-76.55,27.56
38.77,-76.53,27.6
38.77,-76.51,27.52
38.77,-76.49,27.5
38.77,-76.47,27.44
38.77,-76.45,27.65
38.77,-76.43,27.62
38.77,-76.41,27.7
38.77,-76.39,27.85
38.77,-76.37,27.96
38.77,-76.35,28.04
38.77,-76.23,27.86
38.77,-75.07,24.53
38.77,-75.05,24.82
38.77,-75.03,25.02
38.77,-75.01,24.58
38.77,-74.99,24.53
38.77,-74.97,24.58
38.77,-74.95,24.67
38.77,-74.93,24.91
38.77,-74.91,25.02
38.77,-74.89,25.25
38.77,-74.87,25.24
38.77,-74.85,25.06
38.77,-72.79,25.24
38.77,-72.77,25.31
38.77,-72.75,25.4
38.77,-72.73,25.58
38.77,-72.71,25.85
38.77,-72.69,26.12
38.77,-72.67,26.16
38.77,-72.65,26.17
38.77,-72.63,26.15
38.77,-72.53,25.74
38.77,-72.51,25.78
38.77,-72.49,25.91
38.77,-72.47,25.94
38.75,-76.55,27.52
38.75,-76.53,27.58
38.75,-76.51,27.47
38.75,-76.49,27.46
38.75,-76.47,27.68
38.75,-76.45,27.7
38.75,-76.43,27.63
38.75,-76.41,27.88
38.75,-76.39,27.9
38.75,-76.35,27.8
38.75,-76.31,28.4
38.75,-76.29,28.25
38.75,-76.23,28.14
38.75,-75.07,24.58
38.75,-75.05,24.7
38.75,-75.03,24.92
38.75,-75.01,24.96
38.75,-74.99,24.6
38.75,-74.97,24.6
38.75,-74.95,24.65
38.75,-74.93,24.69
38.75,-74.91,24.9
38.75,-74.89,25.04
38.75,-74.87,25.09
38.75,-72.81,25.23
38.75,-72.79,25.26
38.75,-72.77,25.32
38.75,-72.75,25.49
38.75,-72.69,26.12
38.75,-72.67,26.11
38.75,-72.65,25.87
38.75,-72.53,25.69
38.75,-72.51,25.71
38.73,-76.53,27.6
38.73,-76.51,27.72
38.73,-76.49,27.49
38.73,-76.47,27.65
38.73,-76.45,27.75
38.73,-76.43,27.7
38.73,-76.41,27.72
38.73,-76.39,27.81
38.73,-76.37,27.71
38.73,-76.35,27.65
38.73,-76.31,28.47
38.73,-76.25,28.47
38.73,-76.19,26.94
38.73,-75.07,24.95
38.73,-75.05,25.04
38.73,-75.03,24.97
38.73,-75.01,24.99
38.73,-74.99,24.8
38.73,-74.97,24.63
38.73,-74.95,24.69
38.73,-74.93,24.72
38.73,-74.91,24.78
38.73,-74.89,24.99
38.73,-74.87,25.32
38.73,-74.85,25.36
38.73,-74.83,25.33
38.73,-74.81,25.35
38.73,-72.63,25.56
38.73,-72.61,25.59
38.73,-72.59,25.79
38.73,-72.57,26.06
38.73,-72.55,26.06
38.71,-76.53,27.73
38.71,-76.51,27.71
38.71,-76.49,27.52
38.71,-76.47,27.57
38.71,-76.45,27.6
38.71,-76.43,27.69
38.71,-76.41,27.72
38.71,-76.39,27.76
38.71,-76.37,27.73
38.71,-76.35,27.73
38.71,-76.33,28.26
38.71,-76.31,28.28
38.71,-76.29,28.23
38.71,-76.27,28.22
38.71,-76.25,28.31
38.71,-75.07,25.32
38.71,-75.05,25.4
38.71,-75.03,25.04
38.71,-75.01,25.03
38.71,-74.99,24.94
38.71,-74.97,24.77
38.71,-74.95,24.69
38.71,-74.93,24.74
38.71,-74.91,24.74
38.71,-74.89,25.08
38.71,-74.87,25.41
38.71,-74.85,25.47
38.71,-74.83,25.38
38.71,-74.81,25.34
38.71,-74.77,25.65
38.71,-72.59,25.99
38.71,-72.57,26.19
38.69,-76.53,27.45
38.69,-76.51,27.53
38.69,-76.49,27.55
38.69,-76.47,27.56
38.69,-76.45,27.61
38.69,-76.43,27.73
38.69,-76.41,27.76
38.69,-76.39,27.77
38.69,-76.37,27.78
38.69,-76.35,27.78
38.69,-76.31,28.11
38.69,-76.29,28.11
38.69,-76.27,28.06
38.69,-76.25,28.03
38.69,-76.23,28.08
38.69,-75.09,26.23
38.69,-75.07,25.21
38.69,-75.05,25.48
38.69,-75.03,25.34
38.69,-75.01,25.04
38.69,-74.99,25.01
38.69,-74.97,24.84
38.69,-74.95,24.76
38.69,-74.93,24.88
38.69,-74.91,24.83
38.69,-74.89,25.06
38.69,-74.87,25.39
38.69,-74.85,25.5
38.69,-74.83,25.51
38.69,-74.81,25.39
38.69,-74.79,25.62
38.69,-74.77,25.63
38.69,-74.75,25.61
38.67,-76.51,27.6
38.67,-76.49,27.69
38.67,-76.47,27.59
38.67,-76.45,27.65
38.67,-76.43,27.77
38.67,-76.41,27.75
38.67,-76.39,27.7
38.67,-76.37,27.82
38.67,-76.35,27.71
38.67,-76.33,28.13
38.67,-76.31,28.18
38.67,-76.29,27.92
38.67,-76.27,27.9
38.67,-76.25,28.03
38.67,-76.23,28.09
38.67,-76.21,28.12
38.67,-76.19,28.01
38.67,-75.95,27.83
38.67,-75.11,25.69
38.67,-75.09,26.33
38.67,-75.05,25.23
38.67,-75.03,25.28
38.67,-75.01,25.16
38.67,-74.99,25.17
38.67,-74.97,25.26
38.67,-74.95,24.92
38.67,-74.93,24.83
38.67,-74.91,24.88
38.67,-74.89,25.01
38.67,-74.87,25.37
38.67,-74.85,25.51
38.67,-74.83,25.49
38.67,-74.81,25.4
38.67,-74.79,25.58
38.67,-74.77,25.6
38.65,-77.21,28.38
38.65,-76.51,27.46
38.65,-76.49,27.64
38.65,-76.47,27.65
38.65,-76.45,27.61
38.65,-76.43,27.67
38.65,-76.41,27.73
38.65,-76.39,27.73
38.65,-76.37,28.08
38.65,-76.35,27.91
38.65,-76.33,27.87
38.65,-76.31,27.99
38.65,-76.29,27.95
38.65,-76.27,27.92
38.65,-76.25,28.07
38.65,-76.23,28.14
38.65,-76.21,28.1
38.65,-76.19,28.12
38.65,-76.17,28.16
38.65,-75.05,25.2
38.65,-75.03,25.21
38.65,-75.01,25.31
38.65,-74.99,25.32
38.65,-74.97,25.28
38.65,-74.93,24.85
38.65,-74.91,24.91
38.65,-74.89,24.95
38.65,-74.87,25.33
38.63,-77.23,28.53
38.63,-76.51,27.36
38.63,-76.49,27.58
38.63,-76.47,27.6
38.63,-76.45,27.6
38.63,-76.43,27.67
38.63,-76.41,27.81
38.63,-76.39,27.89
38.63,-76.37,28.01
38.63,-76.35,27.87
38.63,-76.33,27.9
38.63,-76.31,27.9
38.63,-76.27,27.97
38.63,-76.25,28.02
38.63,-76.23,28.18
38.63,-76.21,28.19
38.63,-76.19,28.17
38.63,-76.17,28.2
38.63,-76.15,28.24
38.63,-76.13,28.18
38.63,-75.97,27.3
38.61,-77.25,28.47
38.61,-77.23,28.43
38.61,-77.21,28.32
38.61,-76.51,27.78
38.61,-76.49,27.68
38.61,-76.47,27.62
38.61,-76.45,27.65
38.61,-76.43,27.72
38.61,-76.41,27.9
38.61,-76.39,27.95
38.61,-76.37,28.02
38.61,-76.35,27.83
38.61,-76.33,27.76
38.61,-76.31,27.94
38.61,-76.29,27.98
38.61,-76.21,28.22
38.61,-76.15,28.3
38.61,-76.13,28.33
38.61,-76.11,28.35
38.61,-76.09,28.36
38.61,-75.97,27.86
38.59,-77.25,28.43
38.59,-77.23,28.4
38.59,-77.21,28.28
38.59,-76.51,27.55
38.59,-76.49,27.54
38.59,-76.47,27.77
38.59,-76.45,27.72
38.59,-76.43,27.66
38.59,-76.41,27.86
38.59,-76.39,27.84
38.59,-76.37,27.77
38.59,-76.35,27.8
38.59,-76.33,27.8
38.59,-76.31,27.88
38.59,-76.29,28.1
38.59,-76.27,28.27
38.59,-76.11,28.31
38.59,-76.07,28.38
38.59,-76.05,28.43
38.59,-76.01,28.47
38.59,-75.99,28.35
38.59,-74.91,25.02
38.59,-74.89,25.05
38.59,-74.87,25.07
38.59,-74.85,25.17
38.59,-74.83,25.44
38.59,-74.81,25.53
38.57,-77.25,28.33
38.57,-77.23,28.38
38.57,-76.51,27.65
38.57,-76.49,27.73
38.57,-76.47,27.83
38.57,-76.45,27.72
38.57,-76.43,27.63
38.57,-76.41,27.72
38.57,-76.39,27.81
38.57,-76.37,27.75
38.57,-76.35,27.91
38.57,-76.33,28.08
38.57,-76.31,28.07
38.57,-76.27,27.99
38.57,-76.21,28.39
38.57,-76.05,28.44
38.57,-76.03,28.49
38.57,-74.95,24.91
38.57,-74.93,24.89
38.57,-74.91,24.89
38.57,-74.89,25.1
38.57,-74.87,25.22
38.57,-74.85,25.17
38.57,-74.83,25.21
38.57,-74.81,25.58
38.57,-74.79,25.62
38.55,-77.27,28.27
38.55,-77.25,28.24
38.55,-76.51,27.88
38.55,-76.49,27.8
38.55,-76.47,27.69
38.55,-76.45,27.67
38.55,-76.43,27.63
38.55,-76.41,27.67
38.55,-76.39,27.69
38.55,-76.37,27.94
38.55,-76.35,28.08
38.55,-76.33,28.28
38.55,-76.31,28.31
38.55,-76.29,28.12
38.55,-76.25,27.91
38.55,-76.23,28.34
38.55,-74.97,25.02
38.55,-74.95,24.93
38.55,-74.93,24.93
38.55,-74.91,24.91
38.55,-74.89,25.06
38.55,-74.87,25.13
38.55,-74.85,25.11
38.55,-74.83,25.29
38.55,-74.81,25.73
38.55,-74.79,25.66
38.55,-74.77,25.73
38.55,-69.03,27.05
38.55,-69.01,27.06
38.53,-77.29,28.28
38.53,-77.27,28.29
38.53,-77.25,27.87
38.53,-76.51,27.86
38.53,-76.49,27.73
38.53,-76.47,27.63
38.53,-76.45,27.68
38.53,-76.43,27.72
38.53,-76.41,27.79
38.53,-76.39,27.73
38.53,-76.37,28.01
38.53,-76.35,28.18
38.53,-76.33,28.28
38.53,-76.31,28.39
38.53,-76.29,28.34
38.53,-76.27,28.5
38.53,-76.25,28.65
38.53,-76.23,28.26
38.53,-76.19,27.66
38.53,-75.01,25.23
38.53,-74.99,25.29
38.53,-74.97,25.31
38.53,-74.95,25.24
38.53,-74.93,25.09
38.53,-74.89,25.06
38.53,-74.87,25.12
38.53,-74.85,25.08
38.53,-74.83,25.19
38.53,-74.81,25.71
38.53,-74.79,25.75
38.53,-74.77,25.79
38.53,-74.75,25.87
38.53,-74.73,25.88
38.53,-74.71,25.99
38.53,-74.69,26.04
38.53,-74.67,26.05
38.53,-74.65,26.0
38.53,-69.03,27.06
38.53,-69.01,27.1
38.53,-68.99,27.13
38.51,-77.29,28.43
38.51,-77.27,28.31
38.51,-76.49,27.68
38.51,-76.47,27.72
38.51,-76.45,27.82
38.51,-76.43,27.79
38.51,-76.41,27.79
38.51,-76.39,27.79
38.51,-76.37,27.81
38.51,-76.35,28.09
38.51,-76.33,28.42
38.51,-76.31,28.56
38.51,-76.29,28.44
38.51,-76.27,28.53
38.51,-75.03,25.42
38.51,-75.01,25.24
38.51,-74.99,25.24
38.51,-74.97,25.24
38.51,-74.87,25.11
38.51,-74.81,25.62
38.51,-74.79,25.9
38.51,-74.77,25.98
38.51,-74.75,25.95
38.51,-74.73,25.93
38.51,-74.71,25.92
38.51,-74.69,25.98
38.51,-74.67,26.0
38.51,-72.55,25.63
38.51,-72.53,25.7
38.51,-72.51,25.72
38.51,-68.99,27.11
38.51,-68.97,27.09
38.49,-77.31,28.29
38.49,-77.29,28.22
38.49,-76.49,27.82
38.49,-76.47,27.86
38.49,-76.45,27.97
38.49,-76.43,27.87
38.49,-76.41,27.73
38.49,-76.39,27.76
38.49,-76.37,27.75
38.49,-76.35,27.8
38.49,-75.03,25.48
38.49,-75.01,25.39
38.49,-74.99,25.27
38.49,-74.97,25.26
38.49,-74.95,25.35
38.49,-74.93,25.42
38.49,-74.91,25.11
38.49,-74.81,25.78
38.49,-74.79,25.92
38.49,-74.77,26.01
38.49,-74.75,25.96
38.49,-74.73,25.91
38.49,-74.71,25.86
38.49,-74.69,25.86
38.49,-72.57,25.58
38.49,-72.55,25.67
38.49,-72.53,25.74
38.47,-77.31,28.43
38.47,-77.29,28.35
38.47,-77.27,28.3
38.47,-76.47,27.83
38.47,-76.45,28.17
38.47,-76.43,27.96
38.47,-76.41,27.65
38.47,-76.39,27.71
38.47,-76.37,27.82
38.47,-76.35,27.86
38.47,-75.07,27.26
38.47,-74.99,25.26
38.47,-74.97,25.3
38.47,-74.95,25.34
38.47,-74.93,25.19
38.47,-74.91,25.11
38.47,-74.79,25.7
38.45,-77.31,28.44
38.45,-77.29,28.35
38.45,-77.27,28.33
38.45,-77.11,28.38
38.45,-77.03,28.56
38.45,-76.45,28.08
38.45,-76.43,28.43
38.45,-76.41,27.98
38.45,-76.39,27.7
38.45,-76.37,27.8
38.45,-76.35,27.88
38.45,-76.33,28.61
38.45,-75.07,26.32
38.45,-74.93,25.13
38.45,-74.91,25.14
38.43,-77.31,28.55
38.43,-77.29,28.42
38.43,-77.27,28.33
38.43,-77.11,28.3
38.43,-77.05,28.4
38.43,-77.03,28.51
38.43,-76.43,28.3
38.43,-76.41,28.04
38.43,-76.39,27.85
38.43,-76.37,27.76
38.43,-76.35,27.8
38.43,-76.33,27.89
38.43,-76.31,28.22
38.43,-75.09,28.12
38.43,-75.07,28.14
38.43,-75.05,25.64
38.43,-75.03,25.64
38.43,-74.97,25.62
38.43,-74.95,25.58
38.43,-74.93,25.1
38.43,-74.91,25.1
38.41,-77.35,28.11
38.41,-77.31,28.69
38.41,-77.29,28.62
38.41,-77.27,28.52
38.41,-77.09,28.29
38.41,-77.07,28.35
38.41,-77.05,28.39
38.41,-77.03,28.39
38.41,-77.01,28.41
38.41,-76.41,28.28
38.41,-76.39,28.13
38.41,-76.37,27.87
38.41,-76.35,27.82
38.41,-76.33,27.85
38.41,-76.31,28.16
38.41,-76.29,28.31
38.41,-75.09,27.69
38.41,-75.05,25.7
38.41,-75.03,25.7
38.41,-75.01,25.64
38.41,-74.99,25.65
38.41,-74.97,25.66
38.41,-74.95,25.61
38.39,-77.31,28.7
38.39,-77.29,28.65
38.39,-77.27,28.55
38.39,-77.13,28.4
38.39,-77.11,28.35
38.39,-77.09,28.42
38.39,-77.07,28.39
38.39,-77.01,28.4
38.39,-76.39,28.2
38.39,-76.37,28.17
38.39,-76.35,27.88
38.39,-76.33,27.83
38.39,-76.31,28.04
38.39,-76.29,28.32
38.39,-76.23,28.0
38.39,-75.05,25.84
38.39,-75.03,25.79
38.39,-75.01,25.75
38.39,-74.99,25.76
38.39,-74.97,25.78
38.39,-74.95,25.67
38.39,-74.37,25.86
38.39,-74.35,25.88
38.39,-74.33,25.91
38.37,-77.29,28.61
38.37,-77.27,28.6
38.37,-77.25,28.58
38.37,-77.23,28.59
38.37,-77.17,28.45
38.37,-77.15,28.42
38.37,-77.13,28.43
38.37,-77.09,28.6
38.37,-77.01,28.27
38.37,-76.99,28.25
38.37,-76.39,28.18
38.37,-76.37,28.18
38.37,-76.35,28.14
38.37,-76.33,27.97
38.37,-76.31,27.98
38.37,-76.29,28.43
38.37,-76.27,28.57
38.37,-76.23,28.45
38.37,-75.09,26.02
38.37,-75.05,26.0
38.37,-75.03,25.85
38.37,-75.01,25.77
38.37,-74.99,25.86
38.37,-74.97,25.7
38.37,-74.95,25.25
38.35,-77.29,28.67
38.35,-77.27,28.71
38.35,-77.25,28.58
38.35,-77.23,28.61
38.35,-77.21,28.64
38.35,-77.19,28.65
38.35,-77.17,28.46
38.35,-77.01,28.36
38.35,-76.99,28.23
38.35,-76.39,28.17
38.35,-76.37,28.15
38.35,-76.35,28.15
38.35,-76.33,28.04
38.35,-76.31,28.03
38.35,-76.29,28.43
38.35,-76.27,28.5
38.35,-76.25,28.75
38.35,-76.21,28.79
38.35,-76.19,28.7
38.35,-76.01,28.69
38.35,-75.99,28.81
38.35,-75.97,28.78
38.35,-75.89,28.47
38.35,-75.87,27.03
38.35,-75.09,25.93
38.35,-75.07,25.98
38.35,-75.05,25.99
38.35,-75.03,25.93
38.35,-75.01,25.99
38.35,-74.99,26.0
38.35,-74.97,25.46
38.35,-74.95,25.31
38.35,-74.93,25.24
38.35,-74.91,25.24
38.33,-77.01,28.31
38.33,-76.99,28.19
38.33,-76.97,28.15
38.33,-76.95,28.17
38.33,-76.41,28.41
38.33,-76.39,28.31
38.33,-76.37,28.16
38.33,-76.35,28.16
38.33,-76.33,27.98
38.33,-76.31,27.91
38.33,-76.29,28.47
38.33,-76.27,28.72
38.33,-76.25,28.6
38.33,-76.21,28.48
38.33,-76.19,28.54
38.33,-76.17,28.01
38.33,-76.01,28.43
38.33,-75.99,28.73
38.33,-75.97,28.79
38.33,-75.91,28.32
38.33,-75.89,28.57
38.33,-75.07,25.92
38.33,-75.05,25.96
38.33,-75.03,26.01
38.33,-75.01,26.0
38.33,-74.99,25.95
38.33,-74.97,25.62
38.33,-74.95,25.3
38.33,-74.93,25.2
38.33,-74.91,25.18
38.31,-77.03,28.71
38.31,-77.01,28.62
38.31,-76.99,28.14
38.31,-76.97,28.18
38.31,-76.95,28.21
38.31,-76.93,28.13
38.31,-76.47,28.11
38.31,-76.45,28.26
38.31,-76.43,28.29
38.31,-76.41,28.36
38.31,-76.39,28.27
38.31,-76.37,28.21
38.31,-76.35,28.23
38.31,-76.33,28.04
38.31,-76.31,27.9
38.31,-76.29,28.35
38.31,-76.27,28.83
38.31,-76.25,28.78
38.31,-76.23,28.66
38.31,-76.21,28.7
38.31,-76.19,28.65
38.31,-76.17,28.33
38.31,-76.15,28.5
38.31,-76.03,28.32
38.31,-75.93,27.88
38.31,-75.91,28.39
38.31,-75.11,26.03
38.31,-75.09,26.03
38.31,-75.07,25.97
38.31,-75.05,25.96
38.31,-75.03,25.86
38.31,-75.01,25.96
38.31,-74.99,26.07
38.31,-74.97,25.6
38.31,-74.95,25.33
38.31,-74.93,25.22
38.31,-74.91,25.12
38.31,-74.89,25.27
38.31,-70.03,26.38
38.31,-70.01,26.47
38.31,-69.99,26.56
38.29,-77.01,28.32
38.29,-76.99,28.3
38.29,-76.97,28.41
38.29,-76.95,28.46
38.29,-76.93,28.12
38.29,-76.37,28.35
38.29,-76.35,28.31
38.29,-76.33,28.28
38.29,-76.31,27.88
38.29,-76.29,27.86
38.29,-76.27,28.29
38.29,-76.25,28.35
38.29,-76.23,28.62
38.29,-76.21,28.61
38.29,-76.17,28.3
38.29,-76.15,28.45
38.29,-76.13,28.22
38.29,-76.03,28.43
38.29,-76.01,28.65
38.29,-75.93,28.39
38.29,-75.91,28.45
38.29,-75.09,25.91
38.29,-75.07,25.88
38.29,-75.05,25.81
38.29,-75.03,25.76
38.29,-75.01,26.08
38.29,-74.99,26.2
38.29,-74.97,25.63
38.29,-74.95,25.45
38.29,-74.93,25.18
38.29,-74.91,25.16
38.29,-74.89,25.29
38.29,-74.87,25.36
38.29,-74.85,25.58
38.29,-74.83,25.59
38.29,-74.81,25.63
38.29,-73.35,25.99
38.29,-73.33,26.02
38.29,-70.25,26.58
38.29,-70.01,26.44
38.27,-76.97,28.47
38.27,-76.95,28.34
38.27,-76.93,28.24
38.27,-76.91,28.22
38.27,-76.89,28.31
38.27,-76.87,28.37
38.27,-76.83,28.38
38.27,-76.81,28.46
38.27,-76.39,28.35
38.27,-76.37,28.37
38.27,-76.35,28.2
38.27,-76.33,28.05
38.27,-76.31,27.98
38.27,-76.29,27.91
38.27,-76.27,27.91
38.27,-76.25,28.34
38.27,-76.23,28.36
38.27,-76.21,28.49
38.27,-76.17,28.36
38.27,-76.15,28.38
38.27,-76.13,28.26
38.27,-76.11,28.45
38.27,-76.09,28.56
38.27,-76.03,28.47
38.27,-76.01,28.57
38.27,-75.99,28.51
38.27,-75.93,28.37
38.27,-75.13,26.83
38.27,-75.07,25.77
38.27,-75.05,25.79
38.27,-75.03,25.78
38.27,-75.01,25.9
38.27,-74.99,26.11
38.27,-74.97,25.97
38.27,-74.95,25.65
38.27,-74.93,25.67
38.27,-74.91,25.44
38.27,-74.89,25.34
38.27,-74.87,25.35
38.27,-74.85,25.58
38.27,-74.83,25.65
38.27,-74.81,25.8
38.27,-74.79,25.83
38.27,-74.77,26.14
38.27,-74.75,26.47
38.27,-74.73,26.58
38.27,-74.71,26.58
38.27,-70.25,26.58
38.27,-70.23,26.61
38.27,-70.21,26.55
38.27,-70.19,26.57
38.25,-76.97,28.47
38.25,-76.95,28.48
38.25,-76.93,28.57
38.25,-76.91,28.48
38.25,-76.89,28.37
38.25,-76.87,28.4
38.25,-76.85,28.39
38.25,-76.83,28.34
38.25,-76.81,28.39
38.25,-76.79,28.38
38.25,-76.73,28.49
38.25,-76.71,28.64
38.25,-76.69,28.26
38.25,-76.39,28.28
38.25,-76.37,28.27
38.25,-76.35,28.22
38.25,-76.33,28.2
38.25,-76.31,28.21
38.25,-76.29,28.18
38.25,-76.27,28.16
38.25,-76.25,28.32
38.25,-76.23,28.37
38.25,-76.21,28.38
38.25,-76.19,28.43
38.25,-76.13,28.32
38.25,-76.11,28.47
38.25,-76.09,28.39
38.25,-76.05,27.58
38.25,-76.03,28.47
38.25,-76.01,28.48
38.25,-75.99,28.45
38.25,-75.97,28.24
38.25,-75.93,28.43
38.25,-75.91,28.27
38.25,-75.15,27.8
38.25,-75.11,25.54
38.25,-75.09,25.52
38.25,-75.07,25.78
38.25,-75.05,25.84
38.25,-75.03,25.8
38.25,-75.01,25.85
38.25,-74.99,26.04
38.25,-74.97,26.1
38.25,-74.95,25.96
38.25,-74.93,25.67
38.25,-74.91,25.4
38.25,-74.89,25.36
38.25,-74.87,25.5
38.25,-74.85,25.94
38.25,-74.83,26.13
38.25,-74.81,26.05
38.25,-74.79,26.07
38.25,-74.77,26.23
38.25,-74.75,26.58
38.25,-74.73,26.59
38.25,-74.71,26.58
38.25,-74.69,26.54
38.23,-76.95,28.89
38.23,-76.93,28.82
38.23,-76.91,28.47
38.23,-76.89,28.51
38.23,-76.87,28.57
38.23,-76.85,28.5
38.23,-76.83,28.4
38.23,-76.81,28.39
38.23,-76.79,28.37
38.23,-76.73,28.34
38.23,-76.71,28.31
38.23,-76.69,28.33
38.23,-76.67,28.31
38.23,-76.37,28.32
38.23,-76.35,28.32
38.23,-76.33,28.29
38.23,-76.31,28.24
38.23,-76.29,28.27
38.23,-76.27,28.27
38.23,-76.25,28.26
38.23,-76.23,28.2
38.23,-76.21,28.2
38.23,-76.19,28.2
38.23,-76.17,28.32
38.23,-76.15,28.4
38.23,-76.13,28.23
38.23,-76.11,28.23
38.23,-76.09,28.31
38.23,-76.07,28.49
38.23,-76.03,28.36
38.23,-76.01,28.36
38.23,-75.99,28.49
38.23,-75.97,28.26
38.23,-75.95,28.51
38.23,-75.93,28.4
38.23,-75.91,28.09
38.23,-75.87,28.59
38.23,-75.23,28.51
38.23,-75.21,28.6
38.23,-75.17,27.91
38.23,-75.15,26.85
38.23,-75.13,25.52
38.23,-75.11,25.43
38.23,-75.09,25.48
38.23,-75.07,25.73
38.23,-75.05,25.95
38.23,-75.03,25.84
38.23,-75.01,25.82
38.23,-74.99,25.88
38.23,-74.97,26.15
38.23,-74.95,26.18
38.23,-74.93,26.18
38.23,-74.91,25.79
38.23,-74.89,25.74
38.23,-74.87,25.96
38.23,-74.85,26.37
38.23,-74.83,26.43
38.23,-74.81,26.26
38.23,-74.79,26.12
38.23,-74.77,26.24
38.23,-74.75,26.61
38.23,-74.73,26.6
38.23,-74.71,26.53
38.23,-74.69,26.5
38.21,-76.97,29.04
38.21,-76.95,29.05
38.21,-76.93,28.72
38.21,-76.91,28.75
38.21,-76.89,28.86
38.21,-76.87,28.76
38.21,-76.85,28.6
38.21,-76.83,28.57
38.21,-76.81,28.48
38.21,-76.79,28.37
38.21,-76.77,28.34
38.21,-76.75,28.38
38.21,-76.73,28.3
38.21,-76.71,28.32
38.21,-76.69,28.34
38.21,-76.67,28.3
38.21,-76.65,28.28
38.21,-76.63,28.26
38.21,-76.61,28.17
38.21,-76.59,28.09
38.21,-76.37,28.33
38.21,-76.35,28.24
38.21,-76.33,28.25
38.21,-76.31,28.31
38.21,-76.29,28.37
38.21,-76.27,28.35
38.21,-76.25,28.2
38.21,-76.23,28.19
38.21,-76.21,28.23
38.21,-76.19,28.19
38.21,-76.17,28.2
38.21,-76.15,28.18
38.21,-76.13,28.1
38.21,-76.11,28.54
38.21,-76.09,28.63
38.21,-76.07,28.71
38.21,-76.05,28.67
38.21,-76.03,28.57
38.21,-76.01,28.37
38.21,-75.99,28.17
38.21,-75.97,28.17
38.21,-75.95,28.29
38.21,-75.93,28.38
38.21,-75.91,28.48
38.21,-75.89,28.47
38.21,-75.87,28.46
38.21,-75.85,27.1
38.21,-75.23,28.54
38.21,-75.21,28.63
38.21,-75.17,28.32
38.21,-75.13,25.5
38.21,-75.11,25.38
38.21,-75.09,25.49
38.21,-75.07,25.91
38.21,-75.05,25.96
38.21,-75.03,25.88
38.21,-75.01,25.83
38.21,-74.99,25.87
38.21,-74.97,26.21
38.21,-74.95,26.28
38.21,-74.93,26.37
38.21,-74.91,26.3
38.21,-74.89,26.32
38.21,-74.87,26.29
38.21,-74.85,26.33
38.21,-74.83,26.35
38.21,-74.81,26.36
38.21,-74.79,26.32
38.21,-74.77,26.42
38.21,-74.75,26.52
38.21,-74.73,26.58
38.21,-74.71,26.54
38.21,-74.69,26.56
38.21,-74.67,26.6
38.21,-74.65,26.6
38.19,-76.89,29.0
38.19,-76.87,28.96
38.19,-76.85,28.77
38.19,-76.83,28.69
38.19,-76.81,28.56
38.19,-76.79,28.6
38.19,-76.77,28.49
38.19,-76.75,28.42
38.19,-76.73,28.5
38.19,-76.71,28.56
38.19,-76.69,28.54
38.19,-76.67,28.41
38.19,-76.65,28.39
38.19,-76.63,28.35
38.19,-76.61,28.25
38.19,-76.59,28.17
38.19,-76.57,28.17
38.19,-76.35,28.34
38.19,-76.33,28.33
38.19,-76.31,28.19
38.19,-76.29,28.21
38.19,-76.27,28.21
38.19,-76.25,28.14
38.19,-76.23,28.18
38.19,-76.21,28.25
38.19,-76.19,28.27
38.19,-76.17,28.26
38.19,-76.15,28.21
38.19,-76.13,28.4
38.19,-76.11,28.49
38.19,-76.03,28.53
38.19,-76.01,28.35
38.19,-75.99,28.02
38.19,-75.97,28.21
38.19,-75.95,28.32
38.19,-75.25,28.49
38.19,-75.23,28.49
38.19,-75.21,28.54
38.19,-75.19,28.55
38.19,-75.17,28.43
38.19,-75.15,25.5
38.19,-75.13,25.67
38.19,-75.11,25.46
38.19,-75.09,25.47
38.19,-75.07,25.8
38.19,-75.05,25.86
38.19,-75.03,25.94
38.19,-75.01,25.99
38.19,-74.99,26.07
38.19,-74.97,26.31
38.19,-74.95,26.44
38.19,-74.93,26.48
38.19,-74.91,26.48
38.19,-74.89,26.38
38.19,-74.87,26.42
38.19,-74.85,26.4
38.19,-74.83,26.36
38.19,-74.81,26.45
38.19,-74.79,26.52
38.19,-74.77,26.51
38.19,-74.75,26.5
38.19,-74.73,26.54
38.19,-74.71,26.58
38.19,-74.69,26.57
38.19,-74.67,26.6
38.19,-74.65,26.61
38.19,-73.23,26.55
38.19,-73.21,26.56
38.17,-76.85,28.87
38.17,-76.83,28.84
38.17,-76.81,28.73
38.17,-76.77,28.7
38.17,-76.75,28.69
38.17,-76.73,28.65
38.17,-76.71,28.69
38.17,-76.69,28.64
38.17,-76.67,28.69
38.17,-76.65,28.7
38.17,-76.63,28.56
38.17,-76.61,28.41
38.17,-76.59,28.35
38.17,-76.57,28.31
38.17,-76.55,28.24
38.17,-76.33,28.26
